"pitches","durations"
"A4",0.2500
"F#4",0.2500
"G4",2.0000
"D5",1.0000
"D5",0.2500
"C5",0.2500
"B4",0.2500
"C5",0.2500
"D5",1.0000
"D5",0.2500
"C5",0.2500
"B4",0.2500
"C5",0.2500
"D5",0.2500
"C5",0.2500
"B4",0.2500
"C5",0.2500
"D5",0.2500
"C5",0.2500
"B4",0.2500
"C5",0.2500
"D5",0.2500
"C5",0.2500
"B4",0.2500
"C5",0.2500
"D5",1.0000
"D5",0.2500
"G4",0.2500
"E5",0.5000
"D5",0.5000
"C5",0.2500
"B4",0.2500
"A4",0.2500
"B4",0.2500
"C5",0.2500
"A4",0.2500
"B4",0.2500
"G4",0.2500
"D5",0.5000
"D5",0.2500
"G4",0.2500
"E5",0.5000
"D5",0.5000
"C5",0.2500
"B4",0.2500
"A4",0.2500
"B4",0.2500
"C5",0.2500
"A4",0.2500
"G4",1.0000
"D5",0.2500
"G4",0.2500
"E5",0.5000
"D5",0.5000
"C5",0.2500
"B4",0.2500
"A4",0.2500
"B4",0.2500
"C5",0.2500
"A4",0.2500
"B4",0.2500
"G4",0.2500
"D5",0.5000
"D5",0.2500
"G4",0.2500
"E5",0.5000
"D5",0.5000
"C5",0.2500
"B4",0.2500
"A4",0.2500
"B4",0.2500
"C5",0.2500
"A4",0.2500
"G4",1.0000
"D5",1.0000
"D5",0.2500
"C5",0.2500
"B4",0.2500
"C5",0.2500
"D5",1.0000
"D5",0.2500
"C5",0.2500
"B4",0.2500
"C5",0.2500
"D5",0.2500
"C5",0.2500
"B4",0.2500
"C5",0.2500
"D5",0.2500
"C5",0.2500
"B4",0.2500
"C5",0.2500
"D5",0.2500
"C5",0.2500
"B4",0.2500
"C5",0.2500
"D5",1.0000
"D5",0.2500
"G4",0.2500
"E5",0.5000
"D5",0.5000
"C5",0.2500
"B4",0.2500
"A4",0.2500
"B4",0.2500
"C5",0.2500
"A4",0.2500
"B4",0.2500
"G4",0.2500
"D5",0.5000
"D5",0.2500
"G4",0.2500
"E5",0.5000
"D5",0.5000
"C5",0.2500
"B4",0.2500
"A4",0.2500
"B4",0.2500
"C5",0.2500
"A4",0.2500
"G4",1.0000
"D5",0.2500
"G4",0.2500
"E5",0.5000
"D5",0.5000
"C5",0.2500
"B4",0.2500
"A4",0.2500
"B4",0.2500
"C5",0.2500
"A4",0.2500
"B4",0.2500
"G4",0.2500
"D5",0.5000
"D5",0.2500
"G4",0.2500
"E5",0.5000
"D5",0.5000
"C5",0.2500
"B4",0.2500
"A4",0.2500
"B4",0.2500
"C5",0.2500
"A4",0.2500
"G4",1.0000
"B4",0.5000
"G4",0.5000
"C5",0.5000
"G4",0.5000
"D5",0.2500
"E5",0.2500
"D5",0.2500
"C5",0.2500
"B4",0.2500
"G4",0.2500
"B4",0.2500
"C5",0.2500
"D5",0.2500
"C5",0.2500
"D5",0.5000
"C5",0.2500
"B4",0.2500
"B4",0.2500
"A4",0.2500
"B4",0.5000
"A4",0.2500
"G4",0.2500
"G4",0.5000
"F#5",0.5000
"G5",0.5000
"G5",1.0000
"B4",0.5000
"G4",0.5000
"C5",0.5000
"G4",0.5000
"D5",0.2500
"E5",0.2500
"D5",0.2500
"C5",0.2500
"B4",0.2500
"G4",0.2500
"B4",0.2500
"C5",0.2500
"D5",0.2500
"C5",0.2500
"D5",0.5000
"C5",0.2500
"B4",0.2500
"B4",0.2500
"A4",0.2500
"B4",0.5000
"A4",0.2500
"G4",0.2500
"G4",2.0000
"D5",0.2500
"E5",0.2500
"F5",0.2500
"E5",0.2500
"F5",0.2500
"E5",0.2500
"D5",0.5000
"F5",0.2500
"E5",0.2500
"D5",0.2500
"C5",0.2500
"B4",0.2500
"G4",0.2500
"B4",0.2500
"C5",0.2500
"D5",0.2500
"C5",0.2500
"C5",0.2500
"B4",0.2500
"B4",0.2500
"A4",0.2500
"A4",0.2500
"G4",0.2500
"G4",0.5000
"G5",0.5000
"G5",1.0000
"D5",0.2500
"E5",0.2500
"F5",0.2500
"E5",0.2500
"F5",0.2500
"E5",0.2500
"D5",0.5000
"F5",0.2500
"E5",0.2500
"D5",0.2500
"C5",0.2500
"B4",0.2500
"G4",0.2500
"B4",0.2500
"C5",0.2500
"D5",0.2500
"C5",0.2500
"C5",0.2500
"B4",0.2500
"B4",0.2500
"A4",0.2500
"A4",0.2500
"G4",0.2500
"G4",2.0000
"F#5",0.5000
"G5",0.5000
"G4",0.5000
"F#5",0.5000
"G5",0.5000
"G4",0.5000
"F5",0.2500
"E5",0.2500
"D5",0.2500
"C5",0.2500
"B4",0.2500
"G4",0.2500
"B4",0.2500
"C5",0.2500
"D5",0.2500
"C5",0.2500
"D5",0.5000
"C5",0.2500
"B4",0.2500
"B4",0.2500
"A4",0.2500
"A4",0.2500
"G4",0.2500
"G4",0.5000
"G5",0.5000
"G5",1.0000
"F#5",0.5000
"G5",0.5000
"G4",0.5000
"F#5",0.5000
"G5",0.5000
"G4",0.5000
"F5",0.2500
"E5",0.2500
"D5",0.2500
"C5",0.2500
"B4",0.2500
"G4",0.2500
"B4",0.2500
"C5",0.2500
"D5",0.2500
"C5",0.2500
"D5",0.5000
"C5",0.2500
"B4",0.2500
"B4",0.2500
"A4",0.2500
"A4",0.2500
"G4",0.2500
"G4",2.0000
"D5",0.5000
"B4",0.5000
"D5",0.5000
"B4",0.5000
"D5",0.5000
"B4",0.5000
"A4",0.5000
"G4",0.5000
"A4",0.5000
"B4",0.5000
"D5",0.5000
"C5",0.2500
"B4",0.2500
"A4",0.5000
"A4",0.5000
"C5",0.5000
"B4",1.0000
"B4",0.5000
"D5",0.5000
"B4",0.5000
"D5",0.5000
"B4",0.5000
"D5",0.5000
"B4",0.5000
"A4",0.5000
"G4",0.5000
"A4",0.5000
"B4",0.5000
"D5",0.5000
"C5",0.2500
"B4",0.2500
"A4",0.5000
"G4",2.0000
"D5",0.7500
"E5",0.2500
"F5",0.3333
"E5",0.3333
"D5",0.3333
"G5",1.5000
"B4",0.5000
"C5",0.5000
"B4",0.5000
"C5",0.5000
"D5",0.5000
"C5",0.5000
"B4",1.0000
"G4",0.5000
"D5",0.7500
"E5",0.2500
"F5",0.3333
"E5",0.3333
"D5",0.3333
"G5",1.5000
"B4",0.5000
"C5",0.5000
"B4",0.5000
"C5",0.5000
"D5",0.5000
"C5",0.5000
"B4",1.0000
"G4",0.5000
"D5",0.5000
"G4",0.5000
"A4",0.5000
"B4",0.5000
"D5",0.5000
"C5",0.5000
"B4",1.0000
"G4",0.5000
"A4",0.5000
"G4",0.5000
"D5",0.5000
"C5",0.5000
"B4",0.5000
"A4",0.5000
"C5",0.5000
"B4",1.0000
"B4",0.5000
"D5",0.5000
"G4",0.5000
"A4",0.5000
"B4",0.5000
"C5",0.5000
"B4",1.0000
"G4",0.5000
"A4",0.5000
"G4",0.5000
"A4",0.5000
"C5",0.5000
"B4",0.5000
"G4",2.0000
"D5",1.0000
"F5",0.2500
"E5",0.2500
"D5",0.5000
"F5",0.2500
"E5",0.2500
"D5",0.5000
"G5",1.0000
"D5",1.0000
"F5",0.2500
"E5",0.2500
"D5",0.5000
"C5",0.5000
"B4",0.5000
"A4",0.2500
"B4",0.2500
"A4",0.5000
"G4",0.5000
"D5",1.0000
"F5",0.2500
"E5",0.2500
"D5",0.5000
"F5",0.2500
"E5",0.2500
"D5",0.5000
"G5",1.0000
"D5",0.7500
"E5",0.2500
"F5",0.2500
"E5",0.2500
"D5",0.5000
"C5",0.2500
"D5",0.2500
"C5",0.5000
"B4",0.5000
"A4",0.1667
"B4",0.1667
"A4",0.1667
"G4",0.5000
"D5",1.0000
"D5",1.0000
"D5",0.2500
"B4",0.2500
"B4",1.0000
"A4",0.5000
"C5",0.2500
"B4",0.2500
"A4",0.5000
"C5",0.2500
"B4",0.2500
"A4",0.5000
"G4",0.5000
"D4",0.5000
"G4",0.5000
"B4",0.5000
"D5",1.0000
"G5",1.0000
"D5",1.5000
"C5",0.5000
"B4",0.2500
"C5",0.2500
"D5",0.5000
"C5",0.2500
"B4",0.2500
"A4",0.5000
"G4",1.0000
"r",1.0000
"D5",1.0000
"D5",1.0000
"D5",0.2500
"B4",0.2500
"B4",1.0000
"A4",0.5000
"C5",0.2500
"B4",0.2500
"A4",0.5000
"C5",0.2500
"B4",0.2500
"A4",0.5000
"G4",0.5000
"D4",0.5000
"G4",0.5000
"B4",0.5000
"D5",1.0000
"G5",1.0000
"D5",1.5000
"C5",0.5000
"B4",0.2500
"C5",0.2500
"D5",0.5000
"C5",0.2500
"B4",0.2500
"A4",0.5000
"G4",1.0000
"G5",1.0000
"G4",0.5000
"B4",1.0000
"G4",0.5000
"A4",0.5000
"B4",0.5000
"C5",0.5000
"D5",0.5000
"r",0.5000
"B4",1.0000
"G4",0.5000
"C5",0.5000
"B4",0.5000
"A4",0.5000
"G4",0.5000
"G4",0.5000
"B4",1.0000
"G4",0.5000
"A4",0.5000
"B4",0.5000
"C5",0.5000
"D5",0.5000
"B4",0.5000
"G4",0.5000
"A4",0.5000
"F#4",0.5000
"G4",2.0000
"D4",0.5000
"D4",0.5000
"G4",0.5000
"G4",0.5000
"G4",0.5000
"G4",1.5000
"D4",0.5000
"G4",0.5000
"A4",0.5000
"B4",1.0000
"A4",0.1667
"B4",0.1667
"A4",0.1667
"G4",1.0000
"B4",0.5000
"B4",0.5000
"D5",0.5000
"C5",1.0000
"B4",0.5000
"B4",0.5000
"A4",0.5000
"A4",0.5000
"G4",0.5000
"D5",2.0000
"C#5",0.5000
"D5",1.0000
"r",0.5000
"D4",0.5000
"D4",0.5000
"G4",0.5000
"G4",0.5000
"G4",0.5000
"G4",1.5000
"D4",0.5000
"G4",0.5000
"A4",0.5000
"B4",1.0000
"A4",0.1667
"B4",0.1667
"A4",0.1667
"G4",1.0000
"B4",0.5000
"B4",0.5000
"D5",0.5000
"C5",1.0000
"B4",0.5000
"B4",0.5000
"G4",0.5000
"A4",0.5000
"F#4",0.5000
"G4",2.0000
"G4",1.0000
"r",0.5000
"C#5",0.5000
"D4",0.5000
"D4",0.5000
"G4",0.5000
"G4",0.5000
"G4",0.5000
"G4",1.5000
"D4",0.5000
"G4",0.5000
"A4",0.5000
"B4",1.0000
"A4",0.1667
"B4",0.1667
"A4",0.1667
"G4",1.0000
"B4",0.5000
"B4",0.5000
"D5",0.5000
"C5",1.0000
"B4",0.5000
"B4",0.5000
"A4",0.5000
"A4",0.5000
"G4",0.5000
"D5",2.0000
"C#5",0.5000
"D5",1.0000
"r",0.5000
"D4",0.5000
"D4",0.5000
"G4",0.5000
"G4",0.5000
"G4",0.5000
"G4",1.5000
"D4",0.5000
"G4",0.5000
"A4",0.5000
"B4",1.0000
"A4",0.1667
"B4",0.1667
"A4",0.1667
"G4",1.0000
"B4",0.5000
"B4",0.5000
"D5",0.5000
"C5",1.0000
"B4",0.5000
"B4",0.5000
"G4",0.5000
"A4",0.5000
"F#4",0.5000
"G4",2.0000
"G4",1.0000
"r",0.5000
"C#5",0.5000
"C#5",0.5000
"D5",0.5000
"E5",0.5000
"D5",0.5000
"D5",0.5000
"G5",1.5000
"D5",0.5000
"D5",0.5000
"C5",0.5000
"D5",0.5000
"C5",0.5000
"B4",0.5000
"B4",0.5000
"D5",0.5000
"C5",1.0000
"B4",0.5000
"B4",0.5000
"A4",0.5000
"A4",0.5000
"G4",0.5000
"D5",2.0000
"D5",1.0000
"r",0.5000
"C#5",0.5000
"C#5",0.5000
"E5",0.5000
"D5",0.5000
"D5",0.5000
"D5",0.5000
"G5",1.5000
"D5",0.5000
"D5",0.5000
"C5",0.5000
"D5",0.5000
"C5",0.5000
"B4",0.5000
"B4",1.0000
"A4",0.5000
"G4",0.5000
"B4",0.5000
"D5",0.5000
"C5",1.0000
"C5",0.5000
"C5",0.5000
"B4",0.5000
"G4",0.5000
"B4",0.5000
"A4",0.5000
"F#4",0.5000
"G4",2.0000
"G4",1.0000
"r",1.0000
"C#5",0.5000
"D5",0.5000
"E5",0.5000
"D5",0.5000
"D5",0.5000
"G5",1.5000
"D5",0.5000
"D5",0.5000
"C5",0.5000
"D5",0.5000
"C5",0.5000
"B4",0.5000
"C5",B4",0.5000",1.0000
"B4",.",0.5000",.
"A4",A4",0.5000",0.5000
"G4",G4",0.5000",0.5000
"B4",0.5000
"D5",0.5000
"C5",1.0000
"B4",0.5000
"B4",0.5000
"A4",0.5000
"A4",0.5000
"G4",0.5000
"D5",2.0000
"D5",1.0000
"r",0.5000
"C#5",0.5000
"C#5",0.5000
"E5",0.5000
"D5",0.5000
"D5",0.5000
"D5",0.5000
"G5",1.5000
"D5",0.5000
"D5",0.5000
"C5",0.5000
"D5",0.5000
"C5",0.5000
"B4",0.5000
"B4",1.0000
"A4",0.5000
"G4",0.5000
"B4",0.5000
"D5",0.5000
"C5",1.0000
"C5",0.5000
"C5",0.5000
"B4",0.5000
"G4",0.5000
"B4",0.5000
"A4",0.5000
"F#4",0.5000
"G4",2.0000
"G4",1.0000
"r",1.0000
"B4",2.0000
"C5",2.0000
"B4",0.5000
"A4",0.5000
"C5",0.2500
"B4",0.2500
"A4",0.5000
"A4",1.5000
"G4",0.5000
"B4",2.0000
"C5",2.0000
"B4",0.5000
"A4",0.5000
"C5",0.2500
"B4",0.2500
"A4",0.5000
"D5",0.5000
"C#5",0.5000
"D5",0.5000
"r",0.5000
"A4",2.0000
"B4",2.0000
"A4",0.5000
"G4",0.5000
"B4",0.2500
"A4",0.2500
"G4",0.5000
"G4",1.5000
"r",0.5000
"F#4",1.0000
"G4",1.0000
"D5",2.0000
"D5",2.0000
"D4",0.5000
"G4",1.0000
"A4",0.5000
"A4",0.5000
"C5",0.5000
"B4",0.5000
"B4",1.0000
"D5",0.5000
"B4",0.2500
"B4",0.2500
"A4",0.5000
"G4",0.5000
"D5",1.0000
"D5",1.0000
"D4",0.5000
"G4",1.0000
"A4",0.5000
"A4",0.5000
"C5",0.5000
"B4",0.5000
"B4",1.0000
"D5",0.5000
"B4",0.2500
"B4",0.2500
"A4",0.5000
"B4",0.2500
"B4",0.2500
"G4",2.0000
"D4",0.5000
"G4",1.0000
"A4",0.5000
"A4",0.5000
"C5",0.5000
"B4",0.5000
"B4",1.0000
"D5",0.5000
"B4",0.2500
"B4",0.2500
"A4",0.5000
"G4",0.5000
"D5",1.0000
"D5",1.0000
"D4",0.5000
"G4",1.0000
"A4",0.5000
"A4",0.5000
"C5",0.5000
"B4",0.5000
"B4",1.0000
"D5",0.5000
"B4",0.2500
"B4",0.2500
"A4",0.5000
"B4",0.2500
"B4",0.2500
"G4",1.5000
"B4",0.5000
"B4",0.5000
"D5",0.5000
"C5",0.5000
"C5",1.0000
"B4",0.5000
"D5",0.5000
"C5",0.5000
"C5",1.0000
"B4",0.7500
"A4",0.2500
"B4",0.5000
"C5",0.5000
"C5",0.5000
"B4",0.5000
"A4",1.0000
"A4",0.5000
"A4",0.5000
"C5",0.5000
"B4",0.5000
"B4",1.0000
"A4",0.5000
"C5",0.5000
"B4",0.5000
"B4",1.0000
"B4",0.5000
"A4",0.5000
"G4",0.5000
"A4",0.5000
"B4",0.5000
"A4",0.5000
"G4",1.0000
"B4",0.5000
"B4",0.5000
"D5",0.5000
"C5",0.5000
"C5",1.0000
"B4",0.5000
"D5",0.5000
"C5",0.5000
"C5",1.0000
"B4",0.7500
"A4",0.2500
"B4",0.5000
"C5",0.5000
"C5",0.5000
"B4",0.5000
"A4",1.0000
"A4",0.5000
"A4",0.5000
"C5",0.5000
"B4",0.5000
"B4",1.0000
"A4",0.5000
"C5",0.5000
"B4",0.5000
"B4",1.0000
"B4",0.5000
"A4",0.5000
"G4",0.5000
"A4",0.5000
"B4",0.5000
"A4",0.5000
"G4",1.0000
"B4",0.2500
"C5",0.2500
"D5",0.5000
"B4",0.5000
"D5",1.0000
"D5",0.5000
"B4",0.5000
"D5",1.0000
"D5",0.5000
"G5",0.5000
"F#5",0.5000
"E5",0.5000
"D5",1.0000
"r",0.5000
"B4",0.2500
"C5",0.2500
"D5",0.5000
"B4",0.5000
"D5",1.0000
"D5",0.5000
"B4",0.5000
"D5",1.0000
"D5",0.5000
"G5",0.5000
"F#5",0.5000
"E5",0.5000
"D5",1.0000
"r",1.0000
"D5",0.2500
"E5",0.2500
"F5",1.0000
"E5",0.5000
"D5",0.5000
"C5",0.5000
"B4",1.0000
"B4",0.2500
"C5",0.2500
"D5",1.0000
"C5",0.5000
"B4",0.2500
"C5",0.2500
"B4",0.2500
"A4",0.2500
"G4",1.0000
"D5",0.2500
"E5",0.2500
"F5",1.0000
"E5",0.5000
"D5",0.5000
"E5",0.5000
"B4",0.5000
"C5",0.5000
"D5",1.5000
"E5",0.2500
"F#5",0.2500
"G5",2.0000
"D5",0.2500
"E5",0.2500
"F5",1.0000
"E5",0.5000
"D5",0.5000
"C5",0.5000
"B4",1.0000
"B4",0.2500
"C5",0.2500
"D5",1.0000
"C5",0.5000
"B4",0.2500
"B4",0.2500
"A4",0.5000
"G4",1.0000
"A4",0.5000
"B4",0.5000
"C5",0.5000
"D5",0.5000
"B4",0.5000
"G4",0.5000
"A4",0.5000
"F#4",0.5000
"G4",2.0000
"G4",1.0000
"r",1.0000
"D4",0.5000
"G4",1.0000
"G4",0.5000
"G4",0.5000
"F#4",0.5000
"E4",0.5000
"F#4",0.5000
"G4",2.0000
"G4",1.0000
"r",1.0000
"G4",0.5000
"B4",1.0000
"B4",0.5000
"B4",0.5000
"A4",0.5000
"G4",0.5000
"A4",0.5000
"B4",2.0000
"B4",1.0000
"r",1.0000
"G4",0.5000
"C5",1.0000
"C5",0.5000
"D5",0.5000
"D5",0.5000
"B4",1.0000
"C5",0.5000
"C5",0.5000
"A4",1.0000
"B4",0.2500
"C5",0.2500
"B4",0.5000
"G4",1.0000
"D5",0.7500
"B4",0.2500
"C5",0.5000
"A4",0.5000
"B4",0.5000
"G4",0.5000
"A4",0.5000
"F#4",0.5000
"G4",2.0000
"G4",1.0000
"r",1.0000
"G5",2.0000
"D5",2.0000
"C5",0.5000
"B4",0.5000
"C5",0.2500
"B4",0.2500
"A4",0.5000
"G4",1.0000
"r",0.5000
"G4",0.2500
"G4",0.2500
"B4",1.0000
"C5",1.0000
"D5",1.0000
"Eb5",0.2500
"D5",0.2500
"C5",0.5000
"D5",2.0000
"G5",1.0000
"r",1.0000
"G5",2.0000
"D5",1.5000
"B4",0.5000
"C5",0.5000
"B4",0.5000
"C5",0.2500
"B4",0.2500
"A4",0.5000
"G4",2.0000
"D5",0.5000
"B4",0.5000
"C5",0.5000
"A4",0.5000
"B4",0.5000
"G4",0.5000
"A4",0.5000
"F#4",0.5000
"G4",2.0000
"G4",1.0000
"r",1.0000
"D5",1.0000
"D5",1.0000
"E5",0.5000
"D5",1.0000
"C5",0.5000
"B4",0.5000
"C5",0.2500
"B4",0.2500
"A4",0.5000
"B4",0.2500
"A4",0.2500
"G4",0.5000
"A4",0.5000
"B4",0.5000
"C5",0.5000
"D5",1.0000
"D5",1.0000
"E5",0.5000
"D5",1.0000
"C5",0.5000
"B4",0.5000
"C5",0.2500
"B4",0.2500
"A4",0.5000
"B4",0.2500
"A4",0.2500
"G4",1.0000
"r",1.0000
"D5",1.0000
"D5",1.0000
"E5",0.5000
"D5",1.0000
"C5",0.5000
"B4",0.5000
"C5",0.2500
"B4",0.2500
"A4",0.5000
"B4",0.2500
"A4",0.2500
"G4",0.5000
"A4",0.5000
"B4",0.5000
"C5",0.5000
"D5",1.0000
"D5",1.0000
"E5",0.5000
"D5",1.0000
"C5",0.5000
"B4",0.5000
"C5",0.2500
"B4",0.2500
"A4",0.5000
"B4",0.2500
"A4",0.2500
"G4",1.0000
"r",1.0000
"B4",0.5000
"D5",0.5000
"G4",1.0000
"B4",0.5000
"D5",0.5000
"G4",1.0000
"E5",0.5000
"E5",0.2500
"E5",0.2500
"E5",0.5000
"E5",0.5000
"D5",2.0000
"G5",0.5000
"B4",0.5000
"D5",1.0000
"C5",0.5000
"B4",0.5000
"A4",1.0000
"B4",0.5000
"C5",0.2500
"B4",0.2500
"A4",0.5000
"B4",0.2500
"A4",0.2500
"G4",1.0000
"r",1.0000
"B4",0.5000
"D5",0.5000
"G4",1.0000
"B4",0.5000
"D5",0.5000
"G4",1.0000
"E5",0.5000
"E5",0.2500
"E5",0.2500
"E5",0.5000
"E5",0.5000
"D5",2.0000
"G5",0.5000
"B4",0.5000
"D5",1.0000
"C5",0.5000
"B4",0.5000
"A4",1.0000
"B4",0.5000
"C5",0.2500
"B4",0.2500
"A4",0.5000
"B4",0.2500
"A4",0.2500
"G4",1.0000
"r",1.0000
"G4",0.5000
"B4",1.0000
"B4",0.5000
"B4",0.2500
"D5",0.2500
"C5",0.5000
"C5",0.5000
"B4",0.5000
"B4",0.5000
"A4",0.5000
"A4",0.5000
"G4",0.5000
"A4",0.2500
"B4",0.2500
"C5",0.2500
"A4",0.2500
"B4",1.0000
"G4",0.5000
"B4",1.0000
"B4",0.5000
"B4",0.2500
"D5",0.2500
"C5",0.5000
"C5",0.5000
"B4",0.5000
"B4",0.5000
"A4",0.5000
"A4",0.5000
"G4",0.5000
"A4",0.2500
"B4",0.2500
"C5",0.2500
"A4",0.2500
"G4",0.5000
"r",0.5000
"G4",0.5000
"B4",1.0000
"B4",0.5000
"B4",0.2500
"D5",0.2500
"C5",0.5000
"C5",0.5000
"B4",0.5000
"B4",0.5000
"A4",0.5000
"A4",0.5000
"G4",0.5000
"A4",0.2500
"B4",0.2500
"C5",0.2500
"A4",0.2500
"B4",1.0000
"G4",0.5000
"B4",1.0000
"B4",0.5000
"B4",0.2500
"D5",0.2500
"C5",0.5000
"C5",0.5000
"B4",0.5000
"B4",0.5000
"A4",0.5000
"A4",0.5000
"G4",0.5000
"A4",0.2500
"B4",0.2500
"C5",0.2500
"A4",0.2500
"G4",0.5000
"r",0.5000
"D5",0.2500
"C5",0.2500
"B4",0.2500
"A4",0.2500
"B4",0.5000
"r",0.5000
"D4",0.5000
"D4",0.5000
"G4",0.5000
"r",0.5000
"D5",0.2500
"C5",0.2500
"B4",0.2500
"A4",0.2500
"B4",0.5000
"r",0.5000
"D4",0.5000
"D4",0.5000
"G4",0.5000
"r",0.5000
"G4",0.5000
"F#4",0.5000
"E4",0.5000
"A4",0.5000
"G4",2.0000
"G4",0.5000
"F#4",0.5000
"E4",0.5000
"A4",0.5000
"G4",2.0000
"G4",0.5000
"F#4",0.5000
"E4",0.5000
"A4",0.5000
"G4",0.5000
"B4",0.5000
"A4",0.5000
"C5",0.5000
"B4",0.5000
"D5",0.5000
"C5",0.5000
"E5",0.5000
"D5",0.5000
"B4",0.5000
"C5",0.5000
"A4",0.5000
"G4",2.0000
"D4",0.5000
"G4",1.0000
"A4",0.5000
"B4",0.2500
"C5",0.2500
"B4",0.2500
"A4",0.2500
"G4",0.5000
"B4",0.5000
"A4",0.5000
"D4",0.5000
"E4",0.5000
"F#4",0.5000
"G4",0.5000
"B4",0.2500
"A4",0.2500
"G4",0.2500
"F#4",0.2500
"E4",0.2500
"D4",0.2500
"D4",0.5000
"A4",1.0000
"A4",0.5000
"B4",0.2500
"C5",0.2500
"B4",0.2500
"A4",0.2500
"G4",0.5000
"B4",0.5000
"A4",0.5000
"D4",0.5000
"E4",0.5000
"F#4",0.5000
"G4",1.5000
"D4",0.5000
"D4",0.5000
"G4",1.0000
"A4",0.5000
"B4",0.2500
"C5",0.2500
"B4",0.2500
"A4",0.2500
"G4",0.5000
"B4",0.5000
"A4",0.5000
"D4",0.5000
"E4",0.5000
"F#4",0.5000
"G4",0.5000
"B4",0.2500
"A4",0.2500
"G4",0.2500
"F#4",0.2500
"E4",0.2500
"D4",0.2500
"D4",0.5000
"A4",1.0000
"A4",0.5000
"B4",0.2500
"C5",0.2500
"B4",0.2500
"A4",0.2500
"G4",0.5000
"B4",0.5000
"A4",0.5000
"D4",0.5000
"E4",0.5000
"F#4",0.5000
"G4",2.0000
"A4",0.2500
"B4",0.2500
"C5",0.2500
"A4",0.2500
"B4",1.0000
"D4",0.5000
"D4",0.5000
"G4",1.0000
"D5",0.2500
"C5",0.2500
"B4",0.2500
"A4",0.2500
"B4",1.0000
"D4",0.5000
"D4",0.5000
"G4",1.0000
"A4",0.2500
"B4",0.2500
"C5",0.2500
"A4",0.2500
"B4",1.0000
"D4",0.5000
"D4",0.5000
"G4",1.0000
"D5",0.2500
"C5",0.2500
"B4",0.2500
"A4",0.2500
"B4",1.0000
"D4",0.5000
"D4",0.5000
"G4",1.0000
"G4",0.5000
"F#4",0.5000
"E4",0.5000
"A4",0.5000
"D4",2.0000
"G4",0.5000
"F#4",0.5000
"E4",0.5000
"A4",0.5000
"D4",0.2500
"E4",0.2500
"F#4",0.2500
"G4",0.2500
"A4",0.2500
"B4",0.2500
"C#5",0.2500
"D5",0.2500
"G4",0.5000
"F#4",0.5000
"E4",0.5000
"A4",0.5000
"D4",1.5000
"D4",0.5000
"D5",2.0000
"C#5",0.5000
"D5",2.0000
"C#5",0.5000
"D5",1.0000
"C#5",0.5000
"D5",1.0000
"C#5",0.5000
"D5",1.0000
"C#5",0.5000
"D5",1.0000
"F5",0.7500
"E5",0.2500
"E5",0.2500
"D5",0.2500
"D5",0.2500
"C5",0.2500
"E5",0.7500
"D5",0.2500
"D5",0.2500
"C5",0.2500
"C5",0.2500
"B4",0.2500
"D5",0.7500
"C5",0.2500
"C5",0.2500
"B4",0.2500
"B4",0.2500
"A4",0.2500
"C5",0.7500
"B4",0.2500
"B4",0.2500
"A4",0.2500
"A4",0.2500
"G4",0.2500
"F5",0.7500
"E5",0.2500
"E5",0.2500
"D5",0.2500
"D5",0.2500
"C5",0.2500
"E5",0.7500
"D5",0.2500
"D5",0.2500
"C5",0.2500
"C5",0.2500
"B4",0.2500
"D5",0.7500
"C5",0.2500
"C5",0.2500
"B4",0.2500
"B4",0.2500
"A4",0.2500
"C5",0.7500
"B4",0.2500
"B4",0.2500
"A4",0.2500
"A4",0.2500
"G4",0.2500
"D5",2.0000
"C#5",0.5000
"D5",2.0000
"C#5",0.5000
"D5",1.0000
"C#5",0.5000
"D5",1.0000
"C#5",0.5000
"D5",1.0000
"C#5",0.5000
"D5",1.0000
"F5",0.7500
"E5",0.2500
"E5",0.2500
"D5",0.2500
"D5",0.2500
"C5",0.2500
"E5",0.7500
"D5",0.2500
"D5",0.2500
"C5",0.2500
"C5",0.2500
"B4",0.2500
"D5",0.7500
"C5",0.2500
"C5",0.2500
"B4",0.2500
"B4",0.2500
"A4",0.2500
"C5",0.7500
"B4",0.2500
"B4",0.2500
"A4",0.2500
"A4",0.2500
"G4",0.2500
"F5",0.7500
"E5",0.2500
"E5",0.2500
"D5",0.2500
"D5",0.2500
"C5",0.2500
"E5",0.7500
"D5",0.2500
"D5",0.2500
"C5",0.2500
"C5",0.2500
"B4",0.2500
"D5",0.7500
"C5",0.2500
"C5",0.2500
"B4",0.2500
"B4",0.2500
"A4",0.2500
"C5",0.7500
"B4",0.2500
"B4",0.2500
"A4",0.2500
"A4",0.2500
"G4",0.2500
"B4",1.5000
"C5",0.5000
"C5",1.5000
"B4",0.5000
"B4",0.5000
"A4",0.5000
"B4",0.5000
"A4",0.5000
"G4",0.5000
"D5",2.0000
"B4",1.5000
"D5",0.5000
"C5",1.5000
"B4",0.5000
"B4",0.5000
"A4",0.5000
"B4",0.5000
"A4",0.5000
"G4",0.5000
"G4",2.0000
"B4",1.5000
"C5",0.5000
"C5",1.5000
"B4",0.5000
"B4",0.5000
"A4",0.5000
"B4",0.5000
"A4",0.5000
"G4",0.5000
"D5",2.0000
"B4",1.5000
"D5",0.5000
"C5",1.5000
"B4",0.5000
"B4",0.5000
"A4",0.5000
"B4",0.5000
"A4",0.5000
"G4",0.5000
"G4",2.0000
